#
#   VizieR Astronomical Server vizier.cfa.harvard.edu
#    Date: 2026-07-09T06:10:50 [V7.5.6]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2026-07-09T06:10:50	  Query execution date
#INFO	request=https://vizier.cfa.harvard.edu/viz-bin/asu-tsv?-source=J/A+A/633/A99/members&-out.max=unlimited&-c=56.75+24.11&-c.r=210&Proba=%3E%3D0.9	  Full request URL
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=VizieR/7.5.6	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable
#INFO	-c=056.750000+24.110000,rm=210.	
#Constraint Proba=>=0.9

#RESOURCE=yCat_36330099
#Name: J/A+A/633/A99
#Title: Gaia DR2 open clusters in the Milky Way. II (Cantat-Gaudin+, 2020)
#INFO	ivoid=ivo://cds.vizier/j/a+a/633/a99	    IVOID of underlying data collection
#INFO	data_ivoid=ivo://cds.vizier/j/a+a/633/a99	    IVOID of underlying data collection
#INFO	creator=Cantat-Gaudin T.	    First author or institution
#INFO	cites=bibcode:2020A&A...633A..99C	    Article or Data origin sources
#INFO	journal=A&A	    Journal name
#INFO	original_date=2020	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A+A/633/A99	    Dataset landing page
#INFO	citation=doi:10.26093/cds/vizier.36330099	    Dataset identifier that can be used for citation
#INFO	publication_date=2022-03-02	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Coosys	H_2015.500:	ICRS
#Table	J_A_A_633_A99_members:
#Name: J/A+A/633/A99/members
#Title: *Members
#Column	RA_ICRS	(F15.11)	Barycentric right ascension (ICRS) at Ep=2015.5 (ra)	[ucd=pos.eq.ra;meta.main]
#Column	DE_ICRS	(F15.11)	Barycentric declination (ICRS) at Ep=2015.5 (dec)	[ucd=pos.eq.dec;meta.main]
#Column	Source	(I19)	Gaia DR2 source ID (source_id)	[ucd=meta.id;meta.main]
#Column	Plx	(F10.4)	Absolute stellar parallax (parallax)	[ucd=pos.parallax]
#Column	pmRA	(F9.3)	Proper motion in right ascension direction (pmRA*cosDE) (pmra)	[ucd=pos.pm;pos.eq.ra]
#Column	pmDE	(F9.3)	Proper motion in declination direction (pmdec)	[ucd=pos.pm;pos.eq.dec]
#Column	RV	(F24.19)	? Spectroscopic radial velocity in the solar barycentric reference frame (radial_velocity)	[ucd=phys.veloc;pos.heliocentric]
#Column	Gmag	(F7.4)	G-band mean magnitude (Vega) (phot_g_mean_mag)	[ucd=phot.mag;em.opt]
#Column	BP-RP	(F7.4)	? BP-RP colour (bp_rp)	[ucd=phot.color;em.opt.B;em.opt.R]
#Column	Proba	(F4.2)	Membership probability (proba) (1)	[ucd=stat.probability]
#Column	Cluster	(a17)	Cluster name (cluster)	[ucd=meta.id.parent]
#Column	_RA.icrs	(F15.11)	Right ascension (ICRS) at Epoch=J2000, proper motions taken into account	[ucd=pos.eq.ra]
#Column	_DE.icrs	(F15.11)	Declination (ICRS) at Epoch=J2000, proper motions taken into account	[ucd=pos.eq.dec]
RA_ICRS	DE_ICRS	Source	Plx	pmRA	pmDE	RV	Gmag	BP-RP	Proba	Cluster	_RA.icrs	_DE.icrs
 56.48874900273	 25.18672171439	  69859262274067584	    7.3440	   19.354	  -45.682	                        	15.2938	 2.7844	1.00	Melotte_22       	 56.48865691792	+25.18691839863
 56.14762771115	 24.00114057916	  65244749411766528	    7.3447	   21.598	  -45.793	   5.6410501248495705795	13.6940	 1.8266	0.90	Melotte_22       	 56.14752591999	+24.00133774463
 55.49458835528	 23.70714162719	  65153833543386624	    7.3449	   19.981	  -45.759	                        	13.9689	 1.9593	1.00	Melotte_22       	 55.49449439577	+23.70733864392
 55.67556281727	 25.19670779868	  69894962042148096	    7.3452	   20.231	  -47.776	                        	17.7597	 3.3940	1.00	Melotte_22       	 55.67546655070	+25.19691349957
 56.72891569971	 24.79614093951	  66809491897360896	    7.3453	   19.417	  -46.251	   5.6962274788361426658	10.4091	 0.8434	1.00	Melotte_22       	 56.72882360784	+24.79634007778
 56.51217735556	 24.52770350702	  66786505232432512	    7.3453	   19.599	  -45.077	                        	 6.4090	-0.0142	1.00	Melotte_22       	 56.51208460129	+24.52789758939
 57.28688053566	 25.89672139852	  69990241597280640	    7.3458	   18.572	  -46.517	                        	15.0278	 2.4903	1.00	Melotte_22       	 57.28679164817	+25.89692168124
 55.94625864259	 26.07635860401	  70152144684310144	    7.3461	   20.194	  -44.832	                        	15.8613	 2.7667	1.00	Melotte_22       	 55.94616184359	+26.07655162968
 55.39506324087	 23.63754629995	  65147438335354624	    7.3467	   21.122	  -45.810	                        	17.3212	 3.1023	1.00	Melotte_22       	 55.39496396774	+23.63774353805
 56.02025980631	 24.27532545178	  65289623229979136	    7.3469	   20.289	  -45.365	   5.6874442289441837772	11.2092	 1.0704	1.00	Melotte_22       	 56.02016397762	+24.27552077195
 56.83069747416	 24.13892620158	  66715273197982848	    7.3471	   19.254	  -43.856	                        	 8.2317	 0.3587	1.00	Melotte_22       	 56.83060662935	+24.13911502752
 57.92637965790	 24.36131794904	  66546742979468416	    7.3471	   19.630	  -44.732	                        	16.6581	 2.8881	1.00	Melotte_22       	 57.92628687872	+24.36151054321
 58.61863911432	 24.32093667328	  66581549393480704	    7.3487	   18.824	  -46.750	                        	13.5971	 1.7923	1.00	Melotte_22       	 58.61855017437	+24.32113795667
 56.42996221490	 26.04059198862	  70042743277270016	    7.3491	   20.326	  -43.870	                        	16.2312	 2.9068	1.00	Melotte_22       	 56.42986481437	+26.04078087411
 56.92276063138	 23.97173381815	  65208396808627840	    7.3491	   20.627	  -45.160	   0.0508129200624143351	13.0262	 1.5597	1.00	Melotte_22       	 56.92266343692	+23.97192825539
 56.41377906743	 24.13887197049	  65269935099961600	    7.3491	   19.691	  -45.713	                        	17.2116	 2.8628	1.00	Melotte_22       	 56.41368616274	+24.13906879046
 56.27210738289	 23.70247235332	  65188090203295744	    7.3495	   19.740	  -46.492	   6.5359352110029309557	 8.8806	 0.5444	1.00	Melotte_22       	 56.27201456269	+23.70267252713
 56.80647930781	 23.71409194050	  65010549138050944	    7.3497	   19.962	  -45.483	   6.9599851907494141301	12.2136	 1.2762	1.00	Melotte_22       	 56.80638543421	+23.71428776920
 55.52034653275	 25.66309100325	  70114039734416128	    7.3499	   19.508	  -44.733	                        	14.5811	 2.5578	1.00	Melotte_22       	 55.52025334554	+25.66328360361
 56.61545988491	 23.81249779989	  65200283613608704	    7.3503	   20.035	  -43.957	                        	17.1619	 2.6414	1.00	Melotte_22       	 56.61536559869	+23.81268705790
 56.82547250247	 24.03644264436	  65212691773969280	    7.3508	   21.904	  -44.556	                        	14.6525	       	1.00	Melotte_22       	 56.82536923705	+24.03663448167
 56.66420574690	 24.02948624532	  65223618172733952	    7.3509	   20.426	  -46.186	   6.2178249372722511623	11.9649	 1.2158	1.00	Melotte_22       	 56.66410945447	+24.02968510187
 57.66551337767	 26.57215909305	  70403589251055232	    7.3512	   20.172	  -46.562	                        	16.6049	 3.0164	0.90	Melotte_22       	 57.66541626779	+26.57235956927
 57.49314666427	 23.70922000435	  66452734735432192	    7.3525	   17.451	  -44.911	                        	15.1821	 2.4827	1.00	Melotte_22       	 57.49306460155	+23.70941337160
 55.91214930304	 27.01689981404	  71108440625265280	    7.3526	   21.851	  -45.995	                        	17.8391	 3.2979	0.90	Melotte_22       	 55.91204369870	+27.01709784829
 56.51728223007	 23.40532595935	  64981137202021376	    7.3527	   19.121	  -45.412	   2.4871916589584515123	12.4060	 1.3970	1.00	Melotte_22       	 56.51719252021	+23.40552148485
 55.36208584847	 24.01718892303	  68167835432980480	    7.3537	   20.736	  -45.100	                        	15.5402	 2.9801	1.00	Melotte_22       	 55.36198810505	+24.01738310391
 56.55779798006	 22.70531444371	  64795289673433728	    7.3538	   19.178	  -46.487	                        	16.5844	 3.2003	1.00	Melotte_22       	 56.55770847326	+22.70551459395
 57.83245913730	 23.06765128070	  64157023175179776	    7.3538	   19.496	  -43.819	                        	17.6454	 3.2114	1.00	Melotte_22       	 57.83236789986	+23.06783994618
 57.35836524435	 24.24750282877	  66555985749157760	    7.3552	   20.934	  -46.202	                        	 7.9406	 0.2425	1.00	Melotte_22       	 57.35826639091	+24.24770175465
 54.16007694412	 23.14548375082	  67724697887107200	    7.3556	   20.288	  -45.444	                        	17.5594	 3.1703	1.00	Melotte_22       	 54.15998194775	+23.14567941093
 57.91303064501	 24.59127072382	  66659408560406528	    7.3557	   19.544	  -44.260	                        	16.6002	 3.0005	0.90	Melotte_22       	 57.91293810333	+24.59146128745
 58.35055576865	 23.79940661662	  65720734868130816	    7.3561	   20.521	  -45.019	                        	16.5058	 2.9622	1.00	Melotte_22       	 58.35045920181	+23.79960044712
 55.24698199818	 25.19856824339	  68581694185489920	    7.3567	   20.756	  -46.075	                        	17.9473	 3.3857	1.00	Melotte_22       	 55.24688323357	+25.19876662368
 58.01832557148	 21.76071121059	  63824901943723392	    7.3567	   18.103	  -44.442	                        	17.5819	 3.2493	0.90	Melotte_22       	 58.01824164585	+21.76090255655
 56.54129942316	 24.67340059880	  66801623514684416	    7.3579	   20.272	  -46.976	                        	14.2884	 2.3871	1.00	Melotte_22       	 56.54120337095	+24.67360285472
 55.00086598217	 23.43478193254	  65117206062341760	    7.3580	   21.504	  -45.114	                        	14.7630	 2.5739	1.00	Melotte_22       	 55.00076507265	+23.43497617184
 55.67443749349	 24.00417582058	  65254885534508672	    7.3581	   19.235	  -46.519	                        	16.6106	 2.8263	0.90	Melotte_22       	 55.67434683325	+24.00437611205
 56.24181645710	 23.40847749310	  65163110673516928	    7.3585	   18.588	  -44.947	                        	16.3492	 2.9158	1.00	Melotte_22       	 56.24172924560	+23.40867101544
 56.74244795284	 23.56062352360	  65004437401569664	    7.3587	   20.447	  -45.886	                        	16.7211	 2.7971	1.00	Melotte_22       	 56.74235191135	+23.56082108785
 56.45349233656	 23.14694964155	  64956127609464320	    7.3590	   20.785	  -45.719	                        	 6.8809	 0.0344	1.00	Melotte_22       	 56.45339500980	+23.14714648568
 57.05744752158	 23.63299647503	  64999558318784768	    7.3590	   20.435	  -46.168	                        	15.9558	 2.7972	1.00	Melotte_22       	 57.05735148205	+23.63319525263
 56.71438570129	 24.10432913140	  65225469302220800	    7.3598	   22.149	  -44.802	                        	17.4746	 2.5130	1.00	Melotte_22       	 56.71428122930	+24.10452202715
 56.74722253749	 24.02839871462	  65213172812266240	    7.3615	   19.834	  -44.063	                        	16.1672	 2.9978	1.00	Melotte_22       	 56.74712903955	+24.02858843096
 58.59003701715	 24.07549461115	  65819965792011904	    7.3617	   19.352	  -45.677	   4.9115938677863049122	 9.5906	 0.7037	1.00	Melotte_22       	 58.58994575656	+24.07569127674
 56.26681028644	 25.25765315755	  69840879814047872	    7.3618	   18.640	  -45.359	   5.5566381897769705489	10.5444	 0.8898	1.00	Melotte_22       	 56.26672154555	+25.25784845132
 56.52886151223	 24.56261162518	  66799768088857856	    7.3618	   19.708	  -46.995	   4.1791711106252353858	12.7025	 1.4580	1.00	Melotte_22       	 56.52876821602	+24.56281396553
 55.64160601643	 24.18338988680	  68261946756899456	    7.3619	   21.420	  -44.250	                        	17.7214	 3.1400	1.00	Melotte_22       	 55.64150491848	+24.18358040631
 56.66843111205	 22.84419106314	  64804360644343424	    7.3625	   19.797	  -47.434	                        	17.3216	 3.1901	1.00	Melotte_22       	 56.66833862132	+22.84439529117
 59.10417717640	 23.09060042648	  65435102362687616	    7.3629	   19.792	  -46.338	                        	14.3764	 2.1192	1.00	Melotte_22       	 59.10408454142	+23.09079993878
 57.09511990294	 24.81470017777	  66818322350220416	    7.3633	   20.104	  -47.567	                        	15.7890	 2.7021	1.00	Melotte_22       	 57.09502453934	+24.81490498223
 55.20586006784	 21.21523613666	  64215125490886656	    7.3636	   21.008	  -44.132	                        	16.5941	 3.0656	0.90	Melotte_22       	 55.20576304094	+21.21542614999
 57.34389861619	 21.63210457522	  63717665199974016	    7.3636	   19.859	  -46.417	                        	16.8199	 3.2608	1.00	Melotte_22       	 57.34380663409	+21.63230442750
 56.87755177657	 24.37034110917	  66737405166459264	    7.3637	   19.707	  -46.633	                        	14.8201	 2.3305	1.00	Melotte_22       	 56.87745862563	+24.37054189059
 58.60525132146	 24.35989013150	  66581961710329984	    7.3640	   18.221	  -45.531	   8.4109583304309296636	10.8423	 0.9790	1.00	Melotte_22       	 58.60516520376	+24.36008616615
 57.40235227022	 24.29586591381	  66556535504958848	    7.3650	   18.173	  -45.988	   6.8895584856140672514	11.4647	 1.0799	1.00	Melotte_22       	 57.40226642381	+24.29606391944
 58.12888205631	 24.54418433947	  66649409876772096	    7.3650	   16.798	  -44.723	                        	15.4628	 2.8883	1.00	Melotte_22       	 58.12880254748	+24.54437689845
 56.94066902234	 24.09348475563	  66711532283494656	    7.3651	   20.306	  -43.591	                        	16.3322	 2.6817	1.00	Melotte_22       	 56.94057325223	+24.09367244040
 56.37602671920	 24.31245144425	  65281239453865856	    7.3654	   18.920	  -47.337	                        	14.6281	 2.2249	0.90	Melotte_22       	 56.37593732930	+24.31265525424
 55.44628761064	 22.85683588316	  65026839950559744	    7.3656	   21.043	  -45.876	                        	13.9019	 1.9039	1.00	Melotte_22       	 55.44618928835	+22.85703340586
 56.86159346020	 23.63388417565	  65005846150835200	    7.3658	   19.676	  -43.396	                        	16.3574	 3.0487	1.00	Melotte_22       	 56.86150098865	+23.63407102005
 57.76373557183	 23.58323445831	  66441323003146112	    7.3664	   18.359	  -44.735	                        	17.5628	 3.1420	1.00	Melotte_22       	 57.76364932196	+23.58342706629
 58.13080372437	 25.25194072775	  66899239535574400	    7.3674	   19.797	  -45.849	                        	15.6258	 2.6437	1.00	Melotte_22       	 58.13070948186	+25.25213813159
 57.38774609553	 24.53383906326	  66749121837171840	    7.3677	   20.217	  -46.267	                        	15.3805	 2.5844	1.00	Melotte_22       	 57.38765040977	+24.53403826770
 55.51978035036	 22.85836436910	  65027595864800000	    7.3689	   20.971	  -44.809	   4.1317813740674314005	 9.0496	 0.6422	1.00	Melotte_22       	 55.51968236126	+22.85855729545
 55.60962609589	 22.89446448682	  65027905102436608	    7.3691	   20.992	  -44.528	                        	13.7172	 1.8399	1.00	Melotte_22       	 55.60952798327	+22.89465620612
 56.68666198859	 24.74939773326	  66808839062339712	    7.3696	   20.153	  -44.441	                        	17.4935	 3.1100	1.00	Melotte_22       	 56.68656644244	+24.74958907657
 55.96737871230	 24.84142328724	  68323485048225152	    7.3697	   21.270	  -44.227	                        	13.7540	 1.8678	0.90	Melotte_22       	 55.96727779401	+24.84161371022
 56.76765515967	 23.99501920866	  65212107660378880	    7.3699	   21.722	  -45.484	                        	 8.3229	 0.4207	1.00	Melotte_22       	 56.76755278547	+23.99521504435
 58.07804112646	 23.87669670170	  66470567439742208	    7.3730	   18.154	  -45.622	                        	17.2578	 3.1060	1.00	Melotte_22       	 58.07795565002	+23.87689312912
 55.63798849252	 21.70450067098	  64331123967672448	    7.3732	   20.710	  -45.817	                        	16.2769	 3.0409	1.00	Melotte_22       	 55.63789251860	+21.70469793809
 56.61848123683	 24.43374537874	  66781832308018176	    7.3735	   20.252	  -43.415	   3.4960162239523473460	10.8634	 0.9680	1.00	Melotte_22       	 56.61838546547	+24.43393230236
 56.58539698203	 24.78528924307	  66811450402457216	    7.3743	   18.604	  -45.135	   3.4054429709810989380	13.3572	 1.7055	1.00	Melotte_22       	 56.58530875554	+24.78548357380
 57.96492207543	 21.82121737496	  63826070174824192	    7.3744	   20.448	  -45.167	                        	16.3134	 2.9281	1.00	Melotte_22       	 57.96482724134	+21.82141184306
 56.48744900804	 23.02458798964	  64857721317916032	    7.3747	   20.709	  -46.429	                        	16.5345	 3.0117	1.00	Melotte_22       	 56.48735212709	+23.02478789406
 57.27475280786	 23.10592414288	  64917094946846848	    7.3754	   19.487	  -46.742	                        	16.1017	 2.8651	1.00	Melotte_22       	 57.27466158664	+23.10612539274
 57.97943449680	 23.96154570308	  66483761579269888	    7.3776	   18.907	  -46.073	                        	16.6197	 2.9731	1.00	Melotte_22       	 57.97934541649	+23.96174407406
 56.01485492190	 24.50404811602	  68296886313838848	    7.3780	   22.323	  -45.727	   1.2653162576997569744	10.5285	 0.9139	1.00	Melotte_22       	 56.01474929369	+24.50424499798
 55.04043269635	 23.17555220612	  65108714911246720	    7.3781	   19.357	  -44.557	                        	16.4869	 2.8728	1.00	Melotte_22       	 55.04034203817	+23.17574404947
 56.61406720826	 25.13533743570	  69847610026687104	    7.3782	   20.942	  -45.508	   6.2480849996705316585	10.4041	 0.8488	1.00	Melotte_22       	 56.61396761217	+25.13553337342
 57.10911287974	 24.04818882162	  66523893753437824	    7.3793	   19.623	  -46.308	   6.0487301184701927070	 9.8941	 0.7418	1.00	Melotte_22       	 57.10902035968	+24.04838820528
 57.18936709737	 23.33871889356	  64936508198907904	    7.3793	   18.997	  -45.738	   7.3384810466174705823	12.8952	 1.5196	1.00	Melotte_22       	 57.18927801567	+23.33891582051
 57.30137354813	 23.22814685695	  64922283267331968	    7.3794	   19.717	  -46.052	                        	13.6552	 1.8241	1.00	Melotte_22       	 57.30128116909	+23.22834513462
 58.54794345791	 25.31174044587	  67085641114472320	    7.3800	   19.343	  -45.597	                        	16.8085	 3.0623	1.00	Melotte_22       	 58.54785133159	+25.31193676641
 56.66214031086	 24.52011396236	  66787119410915072	    7.3815	   20.429	  -46.027	   6.2842876141552963531	12.8798	 1.5260	1.00	Melotte_22       	 56.66204363418	+24.52031213317
 55.87979915212	 22.15818094979	  64380636350588544	    7.3816	   19.727	  -45.725	   6.7315837519680989942	10.2288	 0.9000	1.00	Melotte_22       	 55.87970744213	+22.15837781957
 58.07317736249	 24.45533302923	  66642641008348416	    7.3817	   19.238	  -45.649	                        	16.5643	 3.0227	1.00	Melotte_22       	 58.07308636702	+24.45552957526
 57.40916882846	 22.53329181389	  64109915973846528	    7.3818	   18.329	  -44.516	                        	 6.9899	 0.0540	1.00	Melotte_22       	 57.40908338939	+22.53348348121
 57.85177538536	 24.08717860680	  66489259137570816	    7.3824	   19.156	  -45.041	   4.5901462139578725896	12.7930	 1.4842	1.00	Melotte_22       	 57.85168504172	+24.08737253387
 57.48251114777	 24.74191085063	  66761903659793152	    7.3824	   19.940	  -45.642	                        	15.1990	 2.5508	1.00	Melotte_22       	 57.48241661512	+24.74210736652
 58.64505669860	 21.88371661645	  63795455648004608	    7.3824	   18.857	  -44.637	                        	14.6421	 2.3016	1.00	Melotte_22       	 58.64496920299	+21.88390880236
 56.85568018569	 24.04895951774	  65212760495396736	    7.3825	   18.631	  -45.927	                        	15.4166	 2.3556	1.00	Melotte_22       	 56.85559234577	+24.04915726085
 57.98900483957	 23.33922774040	  65680499614460800	    7.3832	   20.949	  -46.346	   5.6145244134754968002	12.7206	 1.4733	1.00	Melotte_22       	 57.98890660593	+23.33942728445
 56.07949719116	 24.58826420316	  68303728198686080	    7.3855	   19.723	  -45.929	                        	16.4259	 2.8660	1.00	Melotte_22       	 56.07940380512	+24.58846195363
 55.99510800804	 23.88253345213	  65242069352190976	    7.3857	   20.371	  -45.681	   7.1412638534727514994	 9.5336	 0.7429	1.00	Melotte_22       	 55.99501208837	+23.88273013558
 58.29240440849	 23.05279726414	  65605354866829184	    7.3857	   19.599	  -46.577	                        	15.4220	 2.5853	1.00	Melotte_22       	 58.29231269930	+23.05299780344
 55.13583787673	 25.47779077569	  68606918530067072	    7.3858	   19.858	  -46.155	                        	17.2491	 3.1747	1.00	Melotte_22       	 55.13574316436	+25.47798949801
 57.61402930610	 23.37901878577	  66429232674604544	    7.3876	   20.132	  -44.826	                        	16.5688	 2.9680	1.00	Melotte_22       	 57.61393487176	+23.37921178564
 55.17747468619	 25.70527468549	  70158977974956672	    7.3877	   20.870	  -45.754	   3.1156900189169345339	12.3304	 1.3275	1.00	Melotte_22       	 55.17737496163	+25.70547168158
 57.71443860745	 23.32887519994	  65677372878285312	    7.3877	   19.041	  -46.315	   6.1910982207083105067	12.2042	 1.2772	1.00	Melotte_22       	 57.71434932757	+23.32907461358
 54.94318450092	 23.98123806679	  68175806892217216	    7.3878	   20.810	  -44.593	                        	15.5586	 2.6468	1.00	Melotte_22       	 54.94308643810	+23.98143006562
 58.25684612944	 22.97990668521	  65603946117575936	    7.3894	   18.378	  -45.486	                        	16.5911	 3.0227	1.00	Melotte_22       	 58.25676018102	+22.98010252606
 57.30271961599	 25.70187675497	  69983369649631872	    7.3906	   18.726	  -45.654	                        	15.6605	 2.9163	1.00	Melotte_22       	 57.30263013846	+25.70207331972
 57.31420070795	 24.56707866115	  66753038847347456	    7.3910	   18.338	  -47.115	                        	13.4377	 1.8035	1.00	Melotte_22       	 57.31411389398	+24.56728151661
 55.36604084050	 23.70814343520	  65150947325369600	    7.3925	   20.315	  -45.668	   5.4852524380876594989	10.9669	 0.9756	1.00	Melotte_22       	 55.36594531272	+23.70834006208
 56.88340263663	 24.17339867918	  66715827250786432	    7.3926	   20.572	  -45.607	                        	16.8922	 2.4507	1.00	Melotte_22       	 56.88330554805	+24.17359504113
 57.02676259477	 24.11421376093	  66712253837994880	    7.3927	   20.399	  -46.888	                        	16.7660	 2.8223	1.00	Melotte_22       	 57.02666636675	+24.11441563989
 56.56677415601	 24.18973452822	  65230764996027776	    7.3935	   19.349	  -43.656	                        	 8.2085	 0.4257	1.00	Melotte_22       	 56.56668282924	+24.18992249180
 56.52358302634	 24.61216540128	  66800180408292992	    7.3942	   21.327	  -44.522	                        	15.0897	 2.4726	1.00	Melotte_22       	 56.52348202495	+24.61235709192
 55.80058652596	 24.74575323944	  68323966084583680	    7.3942	   19.827	  -46.919	                        	15.6783	 2.9519	1.00	Melotte_22       	 55.80049252630	+24.74595525006
 57.81600215360	 23.28207858712	  65673593307063552	    7.3956	   20.382	  -45.172	                        	14.1244	 2.0566	1.00	Melotte_22       	 57.81590661949	+23.28227307620
 55.49448624638	 22.95034904354	  65040686925109760	    7.3958	   21.003	  -45.869	                        	15.6387	 2.6734	1.00	Melotte_22       	 55.49438804132	+22.95054653582
 55.80678104760	 25.26993562932	  69896473870624640	    7.3962	   20.057	  -45.816	   0.0778982090808923999	11.9681	 1.2528	1.00	Melotte_22       	 55.80668555205	+25.27013289420
 55.60961448507	 24.23535656497	  68265279651517056	    7.3962	   19.868	  -45.937	                        	16.2898	 2.8770	1.00	Melotte_22       	 55.60952067373	+24.23555434966
 55.74906450406	 22.42407368422	  64438841747360768	    7.3968	   21.418	  -44.402	  10.9886209589023220445	13.3696	 1.7133	0.90	Melotte_22       	 55.74896474615	+22.42426485757
 56.18336553543	 24.23100970764	  65275089060719104	    7.3970	   21.471	  -46.439	   6.0620588613988761750	11.1902	 1.0201	1.00	Melotte_22       	 56.18326415944	+24.23120965213
 56.59603414570	 24.60485653631	  66788669895935616	    7.3971	   19.049	  -43.728	                        	16.6745	 2.8317	1.00	Melotte_22       	 56.59594393925	+24.60504481090
 57.31517747811	 23.38017638296	  64942001460286080	    7.3986	   20.771	  -46.209	                        	17.7123	 3.3868	1.00	Melotte_22       	 57.31508004812	+23.38037534012
 56.22181306306	 24.01835071810	  65267388182879104	    7.3987	   20.678	  -44.093	                        	17.1706	 2.7250	0.90	Melotte_22       	 56.22171559163	+24.01854056335
 56.65709372131	 23.78751611759	  65199978672758272	    7.3999	   20.010	  -47.311	   7.0145965673812185059	10.0380	 0.9087	1.00	Melotte_22       	 56.65699956994	+23.78771981872
 58.01499937053	 25.02031513992	  66885942316710784	    7.3999	   19.393	  -46.555	                        	16.9801	 2.9962	1.00	Melotte_22       	 58.01490722604	+25.02051558528
 56.49673453694	 23.81287381496	  65202383854448384	    7.4014	   20.587	  -46.968	                        	17.0685	 2.5460	1.00	Melotte_22       	 56.49663764879	+23.81307603859
 56.89040947427	 24.68400320613	  66816295125702144	    7.4016	   19.694	  -46.227	   7.2713005620498556425	12.5555	 1.4201	1.00	Melotte_22       	 56.89031615526	+24.68420224095
 57.09464592758	 23.46175244845	  64988322684358144	    7.4026	   20.492	  -45.418	                        	16.8797	 3.0900	1.00	Melotte_22       	 57.09454974754	+23.46194799776
 56.53138354388	 24.37418441708	  66781316909399424	    7.4027	   18.877	  -47.160	                        	14.0093	 1.9495	1.00	Melotte_22       	 56.53129431420	+24.37438746872
 57.91861227574	 24.98296932289	  66863058730966528	    7.4030	   18.133	  -46.642	   3.4006059215135611140	10.6971	 0.9161	0.90	Melotte_22       	 57.91852614535	+24.98317014109
 55.21027404174	 23.41824585934	  65119164567417856	    7.4040	   21.747	  -45.465	   4.8627979176009681339	10.6592	 0.9013	1.00	Melotte_22       	 55.21017200459	+23.41844161253
 57.36500597759	 24.40364307164	  66745754582838272	    7.4044	   18.833	  -44.608	                        	16.6994	 2.9825	1.00	Melotte_22       	 57.36491693756	+24.40383513489
 56.57482973325	 24.68580470346	  66807464672814336	    7.4059	   21.036	  -44.774	                        	15.3293	 2.5274	1.00	Melotte_22       	 56.57473004976	+24.68599747942
 56.10957604575	 24.58950700045	  68303487680516224	    7.4066	   19.601	  -45.933	                        	11.2584	 1.0841	1.00	Melotte_22       	 56.10948323665	+24.58970476594
 58.98355878387	 23.56706966872	  65732447241199744	    7.4067	   19.251	  -45.964	   4.7112311579137546858	12.2721	 1.3180	1.00	Melotte_22       	 58.98346835357	+23.56726757118
 56.94138043481	 24.63353070886	  66791659193405952	    7.4071	   18.148	  -45.864	                        	16.7221	 3.1801	1.00	Melotte_22       	 56.94129447551	+24.63372817747
 56.02056025166	 26.96947083538	  70356580830628864	    7.4081	   20.942	  -45.539	                        	17.3508	 3.2964	1.00	Melotte_22       	 56.02045908178	+26.96966690559
 56.45401897529	 23.85269266601	  65214409762926720	    7.4081	   21.245	  -45.311	   5.2820601835717431172	13.5756	 1.7796	1.00	Melotte_22       	 56.45391896002	+23.85288775698
 56.16991930196	 24.81834023738	  69811948914407168	    7.4086	   20.089	  -45.541	   4.3031036609267090398	 9.7126	 0.7143	1.00	Melotte_22       	 56.16982400608	+24.81853631741
 56.76501821521	 24.15949356340	  66727234683931520	    7.4095	   19.591	  -44.789	                        	13.8388	 1.8940	1.00	Melotte_22       	 56.76492576576	+24.15968640557
 56.72404120206	 23.58336016321	  65004712279475712	    7.4106	   21.081	  -45.299	   6.2813535369117490248	10.3833	 0.8227	1.00	Melotte_22       	 56.72394216431	+23.58355520013
 59.39701991438	 22.98542788867	  65419434321982464	    7.4120	   18.156	  -45.626	                        	15.4766	 2.6708	1.00	Melotte_22       	 59.39693500261	+22.98562433458
 56.84184585590	 23.35996417531	  64963377514329984	    7.4121	   21.467	  -44.473	                        	16.7191	 3.0870	1.00	Melotte_22       	 56.84174517574	+23.36015565691
 56.02133727975	 25.48363666324	  69906571336964608	    7.4129	   20.831	  -45.585	   6.3827320737148767194	12.1922	 1.2790	1.00	Melotte_22       	 56.02123792337	+25.48383293141
 53.81787349507	 23.79925086361	  68014964661425280	    7.4131	   21.499	  -46.561	                        	17.4115	 3.2558	0.90	Melotte_22       	 53.81777232804	+23.79945133264
 56.31406415248	 25.28928257062	  69864313155605120	    7.4134	   19.888	  -45.839	 -15.6799491971773381493	11.0116	 1.0293	1.00	Melotte_22       	 56.31396944835	+25.28947993330
 55.72227264605	 23.51856329503	  65135176205557888	    7.4135	   21.126	  -47.283	                        	16.1008	 2.8311	1.00	Melotte_22       	 55.72217344402	+23.51876687258
